Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Branched-Chain Amino Acid Catabolic Process (GO:0009083),9/17,1.1220901385841028e-05,0.0444459903893163,0,0,10.177601809954751,116.00158112684107,MCCC2;ALDH6A1;HIBADH;IVD;BCKDHB;MCCC1;DBT;HIBCH;ACAT1
GO_Biological_Process_2023,Branched-Chain Amino Acid Metabolic Process (GO:0009081),8/15,3.303617987729351e-05,0.0654281542469797,0,0,10.334529791816225,106.63071973145496,MCCC2;IVD;BCKDHB;MCCC1;DBT;PCCB;BCAT1;HIBCH
GO_Biological_Process_2023,Regulation Of Basement Membrane Organization (GO:0110011),4/5,0.0004570231850500194,0.4931021521232067,0,0,36.11033099297894,277.71648266828856,LAMA2;LAMB1;LAMC1;NID1
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),7/16,0.000497957235166076,0.4931021521232067,0,0,7.028907863162007,53.45481869857044,NUDT7;ACSS2;HMGCS1;PPCS;ACSS1;ACACB;ACAT1
GO_Biological_Process_2023,Cellular Response To Prostaglandin Stimulus (GO:0071379),5/9,0.0008834783681703168,0.699891563264525,0,0,11.2882589061716,79.3750151944114,PTGER4;PTGFR;SFRP1;PTGER2;AKR1C2
GO_Biological_Process_2023,Marginal Zone B Cell Differentiation (GO:0002315),4/6,0.0012620900043366,0.7900994163875844,0,0,18.05416248746239,120.51128543104656,DOCK10;NOTCH2;DOCK11;PTK2B
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),14/58,0.0013962877845779,0.7900994163875844,0,0,2.879994501466276,18.932905714832348,SRGN;FBN2;OSR2;MEF2C;PKDCC;SGMS2;SLC8A1;ACVR2A;BMP4;P2RX7;ANKH;ENPP1;PTK2B;GPM6B
GO_Biological_Process_2023,Embryonic Digestive Tract Development (GO:0048566),7/19,0.0016760533948123,0.8298559371064413,0,0,5.27080194207266,33.68734718099577,PDGFRA;PKDCC;SIX2;RARB;PCSK5;GLI3;GLI2
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),19/93,0.001886783250703,0.8303942728927424,0,0,2.3259904674760663,14.590663465055684,EIF4A2;RPL4;RPL30;RPL21;RPS8;RPS6;RPL11;RPL23A;RPL10A;RPL7;RPS15A;RPS18;RPL27A;RPL36;RPL22L1;RPL37;RPL26;RPL39;RPS24
GO_Biological_Process_2023,succinyl-CoA Metabolic Process (GO:0006104),4/8,0.0049953898913524,0.999995683364019,0,0,9.026078234704112,47.831353142021904,NUDT7;OGDH;DLST;SUCLG2
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),9/34,0.0050576589000505,0.999995683364019,0,0,3.253755656108597,17.20212320123944,PDGFRB;PDGFRA;FLT1;PIK3R3;PTK2B;TNFAIP8L3;PIK3R1;PRKD1;ATG14
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),10/41,0.006010398461562,0.999995683364019,0,0,2.916044655026936,14.913422880661846,FBN2;BMP4;P2RX7;OSR2;MEF2C;PKDCC;ZBTB16;SLC8A1;GPM6B;ACVR2A
GO_Biological_Process_2023,Alpha-Amino Acid Catabolic Process (GO:1901606),8/29,0.0061697751088019,0.999995683364019,0,0,3.442163196937066,17.514046091549194,MCCC2;ALDH6A1;HIBADH;IVD;MCCC1;HPD;HIBCH;ACAT1
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),8/29,0.0061697751088019,0.999995683364019,0,0,3.442163196937066,17.514046091549194,GHR;LATS1;MBD5;MYCBP2;SIX1;NRCAM;APOE;PLCB1
GO_Biological_Process_2023,Cilium Assembly (GO:0060271),37/243,0.0062765050823075,0.999995683364019,0,0,1.6299688587653416,8.265477494027964,SPAG16;CEP126;TTC26;LRGUK;INTU;AVIL;RSPH9;FNBP1L;SPATA6;PTPDC1;DYNC2LI1;ABLIM1;TBC1D31;TCTN3;TBC1D32;TMEM67;RAB23;NEK1;PIBF1;CEP290;RAB8B;DYNC2H1;ACTR2;CCDC39;CCDC13;CFAP70;CCDC113;IFT80;WDR35;KIF27;TMEM231;BBS10;KIAA0586;CEP83;ALPK1;SSX2IP;CCDC40
GO_Biological_Process_2023,fatty-acyl-CoA Metabolic Process (GO:0035337),6/18,0.0063577969704012,0.999995683364019,0,0,4.515562248995984,22.84004507163304,NUDT7;PPT1;HSD17B4;FAR1;ACSL3;FAR2
GO_Biological_Process_2023,GTP Metabolic Process (GO:0046039),5/13,0.0064130733550679,0.999995683364019,0,0,5.642875062719519,28.49322735417213,OPA1;LRRK2;IMPDH2;RAB23;MFN1
GO_Biological_Process_2023,acyl-CoA Biosynthetic Process (GO:0071616),5/13,0.0064130733550679,0.999995683364019,0,0,5.642875062719519,28.49322735417213,ACSS2;PPCS;PPT1;ACSS1;ACAT1
GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),4/9,0.0082849306755855,0.999995683364019,0,0,7.220461384152458,34.609960268728805,FBN2;MFAP5;EFEMP1;FBN1
GO_Biological_Process_2023,Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),6/19,0.0085186072376651,0.999995683364019,0,0,4.167979610750695,19.86251692679959,LAMA2;LAMB1;LAMC1;PRKD1;TIMP1;NID1
GO_Biological_Process_2023,Sphingosine Metabolic Process (GO:0006670),6/19,0.0085186072376651,0.999995683364019,0,0,4.167979610750695,19.86251692679959,SPTLC3;ACER3;NAAA;SPTSSA;PLPP3;SGPP2
GO_Biological_Process_2023,Positive Regulation Of Animal Organ Morphogenesis (GO:0110110),3/5,0.0085259141995671,0.999995683364019,0,0,13.533834586466163,64.48391761907645,SIX1;GATA3;CD34
GO_Biological_Process_2023,Valine Metabolic Process (GO:0006573),3/5,0.0085259141995671,0.999995683364019,0,0,13.533834586466163,64.48391761907645,HIBADH;BCAT1;HIBCH
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),9/37,0.0091337706971557,0.999995683364019,0,0,2.904654169360052,13.639607279567066,BMP4;MEF2C;TGFB3;OGN;PDCD4;APOD;ANG;PPARG;APOE
GO_Biological_Process_2023,Phagolysosome Assembly (GO:0001845),5/14,0.0091652657923405,0.999995683364019,0,0,5.015610191224843,23.534920223783185,SRPX;RAB20;VIPAS39;RAB7B;SYT7
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),16/85,0.0093844145789595,0.999995683364019,0,0,2.098071045203937,9.795274756572544,FBN2;WWTR1;MEF2C;HGF;PTCH1;TMEM64;LIMD1;ACVR2A;BMP4;SCUBE3;RANBP3L;REST;SMOC1;PPARG;PRKD1;IL6ST
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),12/57,0.0095715392284922,0.999995683364019,0,0,2.411144679422625,11.209318176818035,PPM1L;SPTLC3;B3GNT5;ELOVL3;ACER3;ELOVL6;PRKD1;SGMS2;SPTSSA;PLPP3;SGPP2;HACD4
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),14/71,0.0097242847069634,0.999995683364019,0,0,2.22154428409734,10.292701123397698,SREBF1;ACSS2;ACSL1;OXSM;ACSM5;HMGCR;ACACB;CYP19A1;HSD17B8;ACACA;LIPC;NDUFAB1;PDSS2;CBR4
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),40/275,0.0099583304936148,0.999995683364019,0,0,1.5445200269489057,7.119226964965482,SPAG16;CEP126;TTC26;INTU;AVIL;FNBP1L;PTPDC1;FGD4;ABLIM1;FGD6;OPHN1;TBC1D31;TCTN3;TMEM67;RAB23;NEK1;PIBF1;CEP290;RAB8B;DYNC2H1;CARMIL1;ACTR2;CFAP70;CCDC113;IFT80;WDR35;KIF27;MTSS1;AIF1L;TMEM231;P2RX7;SHTN1;CCDC88A;KIAA0586;CEP83;ALPK1;RAPGEF6;SSX2IP;VCL;ARHGEF6
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),10/44,0.0101059951702,0.999995683364019,0,0,2.658302757722808,12.213908162811975,FBN2;MFAP5;OSR2;PDGFRA;EFEMP1;SIX2;TBX20;HOXA3;SIX1;FBN1
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),21/123,0.0101488384320756,0.999995683364019,0,0,1.8640840251123207,8.556883890254966,SLC44A1;PPM1L;ELOVL3;GCNT1;MOCOS;ELOVL6;SGMS2;PCSK5;SGPP2;GPHN;HACD4;CPS1;SPTLC3;ACER3;PRKD1;APOE;SPTSSA;NAGS;PLPP3;BCAT1;CDO1
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),9/38,0.0109319525051637,0.999995683364019,0,0,2.804337650179435,12.664572107086958,FBN2;BMP4;P2RX7;OSR2;MEF2C;PKDCC;SLC8A1;GPM6B;ACVR2A
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),13/65,0.011078042566364,0.999995683364019,0,0,2.260705289672544,10.179481797399225,OXSM;ELOVL3;ACSM5;ELOVL6;LIAS;ACACB;HSD17B8;ACACA;HACD4;LIPC;SCD;NDUFAB1;CBR4
GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),6/20,0.0111587805809335,0.999995683364019,0,0,3.870051635111876,17.397927789541576,MT1A;MT1L;MT1M;MT1X;AQP1;MT1E
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),7/26,0.011752258884539,0.999995683364019,0,0,3.327632239816014,14.787032032721786,PDGFRB;PDGFRA;FLT1;PTK2B;TNFAIP8L3;PRKD1;ATG14
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),19/110,0.0124314929527442,0.999995683364019,0,0,1.8896712181199296,8.290974555961927,VIT;COL28A1;COL15A1;COL14A1;THSD4;TGM1;ADAMTS15;MMP11;COL3A1;COL5A3;SMOC1;COL4A6;COL4A5;COL10A1;MMP19;COL9A3;COL9A2;RECK;MATN2
GO_Biological_Process_2023,Cellular Response To BMP Stimulus (GO:0071773),13/66,0.0125680522117501,0.999995683364019,0,0,2.2179269046148,9.706972733100113,ACVRL1;DLX1;TGFB3;INHBB;GDF6;ACVR2A;RGMA;TMEM100;TGFBR3;BMP4;SFRP1;PDCD4;PPARG
GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),5/15,0.0126341119246558,0.999995683364019,0,0,4.513798294029102,19.73141396315011,MT1A;MT1L;MT1M;MT1X;MT1E
GO_Biological_Process_2023,Diol Metabolic Process (GO:0034311),4/10,0.0127270766008879,0.999995683364019,0,0,6.016716817118021,26.257093818724897,NAAA;PRKG2;PLPP3;SGPP2
GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514),4/10,0.0127270766008879,0.999995683364019,0,0,6.016716817118021,26.257093818724897,CACNB2;CAMK2D;SESTD1;CACNA2D1
GO_Biological_Process_2023,Response To Prostaglandin E (GO:0034695),4/10,0.0127270766008879,0.999995683364019,0,0,6.016716817118021,26.257093818724897,PTGER4;TGFBR3;SFRP1;PTGER2
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),20/118,0.0128688393598758,0.999995683364019,0,0,1.8472586203338768,8.041017841179533,SCARB2;ROBO2;CAMK2B;CARMIL1;NLGN1;TENM3;CAMK1D;FZD4;AVIL;CX3CL1;TIAM2;CAPRIN2;PLXNA2;PTK2B;ROR1;PRKD1;ROR2;APOE;SERPINI1;TOX
GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),6/21,0.0143280484985239,0.999995683364019,0,0,3.611847389558233,15.334228947259971,ENPEP;LVRN;ERAP1;LNPEP;LTA4H;TRHDE
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),6/21,0.0143280484985239,0.999995683364019,0,0,3.611847389558233,15.334228947259971,ADAM9;APOE;TIMP1;TIMP4;PTPN3;SH3D19
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),14/75,0.0155752843885165,0.999995683364019,0,0,2.075406530936013,8.637987167194195,WWTR1;CDKN2B;CDKN2A;LRRK2;PAQR3;SORD;ATG14;PTPN13;C9ORF72;PRDX3;BMP4;OCLN;PLPP3;ZBED3
GO_Biological_Process_2023,Cellular Response To Prostaglandin E Stimulus (GO:0071380),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,PTGER4;SFRP1;PTGER2
GO_Biological_Process_2023,Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,MEF2C;SIX2;MTSS1
GO_Biological_Process_2023,Intraciliary Transport Involved In Cilium Assembly (GO:0035735),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,DYNC2LI1;TTC26;SSX2IP
GO_Biological_Process_2023,Leucine Metabolic Process (GO:0006551),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,MCCC2;IVD;MCCC1
GO_Biological_Process_2023,Maintenance Of Protein Location In Extracellular Region (GO:0071694),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,FBN2;LTBP1;FBN1
GO_Biological_Process_2023,Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045),3/6,0.0157897626113845,0.999995683364019,0,0,9.022055137844612,37.42703475459298,TIMP1;TIMP4;PTPN3
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),8/34,0.0166816514129723,0.999995683364019,0,0,2.779435639737147,11.377469372038307,KIAA1217;OSR2;PDGFRA;HOXA3;SIX1;XYLT1;WNT9A;PCSK5
GO_Biological_Process_2023,Organophosphate Biosynthetic Process (GO:0090407),8/34,0.0166816514129723,0.999995683364019,0,0,2.779435639737147,11.377469372038307,GK5;CPS1;PPIP5K2;TPK1;MOCOS;DCK;GPHN;IP6K3
GO_Biological_Process_2023,Smoothened Signaling Pathway (GO:0007224),8/34,0.0166816514129723,0.999995683364019,0,0,2.779435639737147,11.377469372038307,TTC26;TCTN3;KIAA0586;PTCH1;GLI3;GLI2;HIPK2;TMEM231
GO_Biological_Process_2023,Regulation Of Osteoblast Proliferation (GO:0033688),5/16,0.0168926381063713,0.999995683364019,0,0,4.103224923596224,16.744757722284884,MN1;SFRP1;NPR3;SOX8;HPSE
GO_Biological_Process_2023,Limb Development (GO:0060173),7/28,0.0177413767046141,0.999995683364019,0,0,3.010380043529215,12.137417939378144,KAT2B;INTU;PTCH1;SMOC1;KREMEN1;PCSK5;GLI3
GO_Biological_Process_2023,Acylglycerol Biosynthetic Process (GO:0046463),6/22,0.0180729774757629,0.999995683364019,0,0,3.3859186746987957,13.588834095971237,PLCE1;ANG;GPAT3;GPAT2;LPIN1;LPIN3
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),17/99,0.0183768317808157,0.999995683364019,0,0,1.8753770576575024,7.495253004410493,FOXC2;C2CD5;STXBP4;DENND4C;PIK3R3;PCSK9;INHBB;PIK3R1;SORBS1;PIK3C2A;FOXO1;KAT2B;ENPP1;PPARG;ZNF106;LPIN1;LPIN3
GO_Biological_Process_2023,Cellular Response To Growth Hormone Stimulus (GO:0071378),4/11,0.0184400013165476,0.999995683364019,0,0,5.1568992692362805,20.592700285223064,GHR;SOCS2;PIK3R1;JAK2
GO_Biological_Process_2023,Central Nervous System Projection Neuron Axonogenesis (GO:0021952),4/11,0.0184400013165476,0.999995683364019,0,0,5.1568992692362805,20.592700285223064,EPHA4;NFIB;MYCBP2;GLI2
GO_Biological_Process_2023,Phagosome-Lysosome Fusion (GO:0090385),4/11,0.0184400013165476,0.999995683364019,0,0,5.1568992692362805,20.592700285223064,RAB20;VIPAS39;RAB7B;SYT7
GO_Biological_Process_2023,Regulation Of Phospholipase C Activity (GO:1900274),4/11,0.0184400013165476,0.999995683364019,0,0,5.1568992692362805,20.592700285223064,PDGFRB;PDGFRA;FLT1;ESR1
GO_Biological_Process_2023,Sphingoid Metabolic Process (GO:0046519),4/11,0.0184400013165476,0.999995683364019,0,0,5.1568992692362805,20.592700285223064,SPTLC3;NAAA;PLPP3;SGPP2
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),14/77,0.0193614880265434,0.999995683364019,0,0,2.0092965949820787,7.925608812290231,PPM1L;AGK;ELOVL3;ELOVL6;SGMS2;ABCA8;SGPP2;HACD4;SPTLC3;ACER3;ST3GAL5;PRKD1;SPTSSA;PLPP3
GO_Biological_Process_2023,Protein O-linked Glycosylation (GO:0006493),16/93,0.0213630254542959,0.999995683364019,0,0,1.879250920623272,7.227775002124914,GALNT12;B3GALNT2;GALNT6;ST6GALNAC2;GALNT16;GALNT3;GCNT1;TET2;TMTC2;TMTC1;GXYLT2;GALNT10;B3GALT2;B3GNT5;TET3;OGT
GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),14/78,0.0214970721760704,0.999995683364019,0,0,1.9777910786290325,7.594398389945792,SREBF1;PRKAB2;CDKN2B;RALB;LRRK2;USP33;FAM107A;PCSK9;INHBB;ATG14;FOXO1;SFRP1;WRN;MAP1LC3C
GO_Biological_Process_2023,Negative Regulation Of Insulin Secretion (GO:0046676),5/17,0.0220044079874076,0.999995683364019,0,0,3.7610804482354903,14.35421047886576,REST;SFRP1;BMP8A;INHBB;FOXO1
GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),5/17,0.0220044079874076,0.999995683364019,0,0,3.7610804482354903,14.35421047886576,BMP4;MEF2C;TGFB3;PDCD4;PPARG
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336),6/23,0.022436128197273,0.999995683364019,0,0,3.1865698086463503,12.09966926305287,ACSL1;ELOVL3;ELOVL6;FAR1;ACSL3;FAR2
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Organization (GO:1903053),6/23,0.022436128197273,0.999995683364019,0,0,3.1865698086463503,12.09966926305287,LAMA2;PRDM5;LAMB1;LAMC1;NID1;FGFR4
GO_Biological_Process_2023,Response To BMP (GO:0071772),6/23,0.022436128197273,0.999995683364019,0,0,3.1865698086463503,12.09966926305287,ACVRL1;BMP4;TMEM100;DLX1;SFRP1;ACVR2A
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),18/109,0.0225481565641669,0.999995683364019,0,0,1.7893106893106894,6.785248581275006,VIT;COL28A1;COL15A1;COL14A1;THSD4;ADAMTS15;MMP11;COL3A1;COL5A3;SMOC1;COL4A6;COL4A5;COL10A1;MMP19;COL9A3;COL9A2;RECK;MATN2
GO_Biological_Process_2023,Axon Guidance (GO:0007411),23/149,0.0232201640335935,0.999995683364019,0,0,1.6521920835844883,6.216759721339526,EPHB6;NOTCH2;ROBO2;LGI1;EPHA4;PLEKHG4;SEMA3D;USP33;SEMA3A;MYCBP2;MYPN;GLI2;EFNB2;KIAA1755;ALCAM;OPHN1;NFIB;CHN1;PLXNA2;RAC3;NRCAM;SOS1;EPHB3
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),23/149,0.0232201640335935,0.999995683364019,0,0,1.6521920835844883,6.216759721339526,PTGER4;LAMA5;PKDCC;ZBTB16;NPR3;XYLT1;PTH1R;PCSK5;PHEX;GLI2;RAB33B;KIAA1217;ANKH;HYAL1;OGN;PLS3;ALPL;COL10A1;COL9A2;PITX1;CMKLR1;TGM2;FBN1
GO_Biological_Process_2023,Response To Insulin (GO:0032868),14/79,0.0238045586530996,0.999995683364019,0,0,1.947254962779156,7.278601829648167,C2CD5;DENND4C;PCSK9;INHBB;PIK3R1;SORBS1;FOXO1;KAT2B;ENPP1;PPARG;LPIN1;OGT;LPIN3;ZBED3
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),9/43,0.0240966797802628,0.999995683364019,0,0,2.391269630023955,8.909108344000474,FBN2;BMP4;P2RX7;OSR2;MEF2C;PKDCC;SLC8A1;GPM6B;ACVR2A
GO_Biological_Process_2023,Regulation Of Neuron Projection Development (GO:0010975),26/174,0.0242301325606971,0.999995683364019,0,0,1.59052409407379,5.917001367349893,SCARB2;CAMK2B;NLGN1;TENM3;AVIL;LRRK2;SEMA3A;MYCBP2;CX3CL1;EFNB2;CHN1;PTK2B;APOE;EPHB3;EPHA4;CAMK1D;PAQR3;CCDC88A;RTN4RL1;KIF26A;RUFY3;ROR1;PRKD1;ROR2;SERPINI1;TOX
GO_Biological_Process_2023,Positive Regulation Of Integrin-Mediated Signaling Pathway (GO:2001046),4/12,0.0255116780090603,0.999995683364019,0,0,4.512036108324975,16.552941262628625,LAMA2;LAMB1;LAMC1;NID1
GO_Biological_Process_2023,Pseudouridine Synthesis (GO:0001522),4/12,0.0255116780090603,0.999995683364019,0,0,4.512036108324975,16.552941262628625,TRUB1;PUS10;PUS7;PUS7L
GO_Biological_Process_2023,Regulation Of T Cell Differentiation In Thymus (GO:0033081),4/12,0.0255116780090603,0.999995683364019,0,0,4.512036108324975,16.552941262628625,BMP4;ZC3H8;TOX;GLI2
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),39/284,0.0255137468907294,0.999995683364019,0,0,1.4428915210801012,5.293302199392713,EPHB6;SHC4;FOXC2;FLT1;STXBP4;PIK3R3;PLAT;MST1R;PIK3R1;PIK3C2A;FOXO1;PTPRG;FGF5;EFNB2;SOCS2;GHR;CHN1;PTK2B;ZNF106;JAK2;EPHB3;PDGFRB;EPHA4;PDGFRA;GALNT3;HGF;IL31RA;SORBS1;MTSS1;MAPKAPK3;KIF16B;COL4A6;CASS4;ROR1;PRKD1;ROR2;PLCB1;FGFR4;ANGPTL1
GO_Biological_Process_2023,Cytochrome Complex Assembly (GO:0017004),3/7,0.0255983703457086,0.999995683364019,0,0,6.766165413533835,24.79952937177068,COX15;COX18;SLC25A46
GO_Biological_Process_2023,Positive Regulation Of Epithelial Tube Formation (GO:1905278),3/7,0.0255983703457086,0.999995683364019,0,0,6.766165413533835,24.79952937177068,MMRN2;SIX1;GATA3
GO_Biological_Process_2023,Single Strand Break Repair (GO:0000012),3/7,0.0255983703457086,0.999995683364019,0,0,6.766165413533835,24.79952937177068,ERCC8;LIG4;ERCC6
GO_Biological_Process_2023,Sulfur Amino Acid Biosynthetic Process (GO:0000097),3/7,0.0255983703457086,0.999995683364019,0,0,6.766165413533835,24.79952937177068,MTHFD1;CTH;CDO1
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase I Promoter (GO:0006361),3/7,0.0255983703457086,0.999995683364019,0,0,6.766165413533835,24.79952937177068,RRN3P2;POLR1E;TAF1
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),7/30,0.0256028079003945,0.999995683364019,0,0,2.748302142248815,10.072673698162374,LGI1;RIMS4;TNXB;SYT1;GATA3;ANK3;WLS
GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity (GO:0090218),7/30,0.0256028079003945,0.999995683364019,0,0,2.748302142248815,10.072673698162374,PDGFRB;PDGFRA;FLT1;PTK2B;TNFAIP8L3;PRKD1;ATG14
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),8/37,0.0271725573236366,0.999995683364019,0,0,2.4914919424709754,8.983193134704798,MEF2C;FLT1;MMRN2;SORD;PPARG;APOE;NR2F2;VASH1
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),15/88,0.0272966666275175,0.999995683364019,0,0,1.8578119495160923,6.689963526179772,VIT;EPHA4;FOXC2;LAMA2;LAMB1;LAMC1;NID1;FSTL3;HYAL1;RAC3;ADAM9;JAK2;TNPO1;PLPP3;TGM2
GO_Biological_Process_2023,Negative Regulation Of Cell Junction Assembly (GO:1901889),6/24,0.0274553452055294,0.999995683364019,0,0,3.0093708165997324,10.819273121889555,ACVRL1;ROBO2;FAM107A;APOD;ARHGAP6;CLASP2
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),6/24,0.0274553452055294,0.999995683364019,0,0,3.0093708165997324,10.819273121889555,MT1A;MT1L;MT1M;MT1X;AQP1;MT1E
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),9/44,0.0276942885807756,0.999995683364019,0,0,2.322818358112476,8.330855578401815,PTGER4;PTGFR;SFRP1;PTGER2;KLF9;SCNN1A;AKR1C2;TRERF1;AQP1
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),9/44,0.0276942885807756,0.999995683364019,0,0,2.322818358112476,8.330855578401815,FBN2;BMP4;SCUBE3;WWTR1;MEF2C;HGF;PRKD1;IL6ST;ACVR2A
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),5/18,0.0280223450040808,0.999995683364019,0,0,3.471573584468717,12.410018263573368,REST;SFRP1;BMP8A;INHBB;FOXO1
GO_Biological_Process_2023,Pulmonary Valve Morphogenesis (GO:0003184),5/18,0.0280223450040808,0.999995683364019,0,0,3.471573584468717,12.410018263573368,NOTCH2;ROBO2;BMP4;JAG1;TBX20
GO_Biological_Process_2023,acyl-CoA Metabolic Process (GO:0006637),7/31,0.0303063762073546,0.999995683364019,0,0,2.6336430604386405,9.20826209779594,HMGCS1;OXSM;OGDH;DLST;SUCLG2;ACSM5;ACACB
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),7/31,0.0303063762073546,0.999995683364019,0,0,2.6336430604386405,9.20826209779594,ACVRL1;JAG1;CDKN2A;FAM107A;APOD;ARHGAP6;CLASP2
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),13/74,0.0306348359328853,0.999995683364019,0,0,1.9261923442210016,6.713969720968903,MEF2C;TGFB3;F2R;SIX1;LIG4;CLU;CX3CL1;PPT1;PTK2B;APOE;IL6ST;CRLF1;SNX6
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),8/38,0.0315033902541858,0.999995683364019,0,0,2.4083082077051925,8.32711122676281,MCCC2;ALDH6A1;CARNMT1;IVD;DBT;BCKDHB;MCCC1;HIBCH
GO_Biological_Process_2023,Triglyceride Metabolic Process (GO:0006641),9/45,0.0316531140221255,0.999995683364019,0,0,2.258169934640523,7.797277298764305,GK5;LIPC;CPS1;APOC1;GPAT3;APOE;GPAT2;LPIN1;LPIN3
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),12/67,0.0322602372285755,0.999995683364019,0,0,1.97165613842351,6.7705091563662085,PDGFRB;EPHA4;PDGFRA;FLT1;EFEMP1;PKDCC;ABI2;PTK2B;JAK2;FGFR4;PIBF1;CLK4
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),22/146,0.0330900015478517,0.999995683364019,0,0,1.605214183100431,5.47141124524774,TLE3;FOXC2;OXTR;PRKAB2;ACSL1;PLCL1;NPR3;ELOVL3;PLCL2;DIO2;EBF2;LNPEP;ELOVL6;SCD;LEPR;ALPL;ZNF423;JAK2;LPIN1;OGT;CMKLR1;MAP2K6
GO_Biological_Process_2023,fatty-acyl-CoA Biosynthetic Process (GO:0046949),6/25,0.033163182728315,0.999995683364019,0,0,2.8508243500317056,9.710805667111476,ACSL1;ELOVL3;PPT1;ELOVL6;ACSL3;ACAT1
GO_Biological_Process_2023,Metanephros Development (GO:0001656),6/25,0.033163182728315,0.999995683364019,0,0,2.8508243500317056,9.710805667111476,ROBO2;BMP4;OSR2;PTCH1;SIX1;GDF6
