Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),157/766,2.3036468567665106e-07,0.0010645152125118,0,0,1.6297217914507862,24.908019547174565,IFITM1;TFRC;CSF1;RTKN2;SCX;IRS2;FGF2;ETS1;STK11;NAMPT;AKT1;CYP1B1;PIM2;SOX9;IER5;JUNB;BRICD5;SOX4;IGFBP3;CLEC11A;FLT3LG;P3H3;RUNX1;SFRP4;EID2;RNF126;SFRP2;HGS;TIMELESS;ULK1;NUPR1;ATF5;BEX4;NOTCH1;CTBP1;MAZ;COX17;C1ORF56;PDGFA;TGFA;FOXO4;DPP4;SLC9A3R1;CYP27B1;ADGRG1;SCIN;ATG101;TRPM4;JAG2;LYN;TFAP2A;ZBTB17;JUN;XBP1;TFAP2C;TGFB2;JUND;TGFB1;TNFSF13;LIF;OSGIN1;FUZ;CDC6;INHBA;SMAD6;CHERP;FOSL1;BMP2;IL6;NR4A3;GDNF;BAMBI;IL7;ID2;BCL2;NOX4;CALR;MEIS3P1;MELTF;IL7R;RNF187;BTG3;COL18A1;PTPRU;CDKN1A;CXCL8;ELN;TGFB1I1;AKR1B1;ADRA1D;PTPRJ;CXCL1;TCIRG1;ING1;CXCL5;PPP1R9B;HHEX;ESM1;BCL7C;GPER1;BCL7B;NUP62;NCK2;SPEG;EMILIN1;HRAS;BOK;NKX3-1;KLF10;IL11;EDN1;KSR1;TSC22D1;PRMT1;NRG1;NGF;GREM1;IRF1;KIT;BIRC5;ARHGEF2;SGK1;ENG;HBEGF;CEBPA;LTK;CTF1;LRP5;PTN;DBF4B;THBS1;PTHLH;GNAI2;DNAJB2;SERTAD1;ERBB3;FRZB;PDPN;SH3BP4;ZNF503;CHRNA10;STX4;ROMO1;STX3;TP53I11;E2F7;CDKN2D;TBX1;STAT1;VEGFC;TBX5;SOD2;TBX3;EPOR;VEGFA;CLCF1;LIMS1
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),22/52,5.260902169918219e-07,0.0012155314463596,0,0,4.563021964759836,65.97122758549799,SEMA5A;RAMP2;EGR3;TGFB1;YJEFN3;SRF;VEGFB;VEGFC;SEMA3E;FGF2;THBS1;LOXL2;JMJD6;VEGFA;GREM1;NR4A1;ESM1;AKT1;ADTRP;E2F7;ENG;E2F8
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),37/119,1.1263826538837143e-06,0.0016950644994036,0,0,2.814413950473688,38.54761856541906,SEMA5A;GRN;RAMP2;CXCL8;SERPINE1;TWIST1;HSPB1;PIK3CD;ETS1;FGF2;THBS1;HK2;MYDGF;RRAS;MDK;ZC3H12A;CYP1B1;HMOX1;ITGB8;EMILIN1;PAK4;XBP1;SPHK1;WNT5A;PSG1;VEGFB;VEGFC;SIRT6;JMJD8;RUNX1;VEGFA;SFRP2;PKM;ADM2;NINJ1;CHI3L1;ANGPTL4
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),143/705,1.4672707201070705e-06,0.0016950644994036,0,0,1.6045375349841873,21.552319110723552,MTCH1;FCMR;TFRC;SCX;COMP;LGALS1;ARHGDIA;RPS6KA1;PIM1;AKT1;CYP1B1;PIM3;PIM2;SOX9;PHLDA1;SOX4;IER3;PHLDA3;IGFBP3;ACTN1;DAPK3;WNT5A;SCRIB;ATAD3A;PRLR;THOC6;SFRP4;SFRP2;FKBP8;PPIF;ALPK2;NUPR1;ATF5;SQSTM1;RNF122;NAIP;SLC27A4;BEX1;HTRA1;PSEN2;PRDX2;SOCS3;PRDX5;NUAK2;SCIN;UBB;BAG1;ABL2;PMAIP1;ZBTB7A;TFAP2A;PLK3;WNT10B;EGR1;JUN;PRELID1;XBP1;EGR3;GADD45B;CBX4;GADD45A;PLK2;SIAH1;FZD9;TNFRSF10C;OSGIN1;SMAD6;TNFRSF10D;HIGD2A;BMP2;IL6;GDNF;IL7;BCL3;BCL2;TNFSF9;MAP3K10;PANO1;CALR;MAP3K11;AVEN;PRR7;TRADD;HSPB1;FMN2;IER3IP1;PTMS;MYDGF;FLCN;VPS72;SMPD1;GPER1;NUP62;MLST8;EMILIN1;CTSD;BOK;HTATIP2;TNFRSF12A;TSC22D1;SPHK2;SPHK1;PAWR;FOXL2;NRG1;DNM2;GREM1;IRF3;AKT1S1;GAS1;BIRC5;TNFRSF25;ANGPTL4;GAS6;SGK1;CRYAB;BIRC3;LTK;USP27X;IFI6;THBS1;CLN3;TFPT;MIEN1;ERBB3;FRZB;PDPN;E2F1;IGF2BP1;BID;SNCA;SEMA4D;STAT1;STYK1;TBX3;VEGFA;PINK1;KRT18;BAX;ATP13A2;EVI2B;BCAR1;MAD2L1
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),114/537,1.8487174083628215e-06,0.0017085846288089,0,0,1.6950460860095091,22.376334658553564,SEMA5A;CDA;IFITM1;ETS1;STK11;CYP1B1;PIM2;PLXNC1;SOX4;IGFBP3;MUL1;P3H3;SFRP4;FRMD5;SFRP2;HGS;ULK1;NUPR1;ATF5;NOTCH1;CTBP1;TACSTD2;FOXO4;SLC9A3R1;CYP27B1;ADGRG1;BRINP1;SCIN;ATG101;PODXL;LPXN;LYN;TFAP2A;ZBTB17;CDT1;TGFB2;TGFB1;OSGIN1;FUZ;CDC6;INHBA;SMAD6;CHERP;BST2;NR4A1;BMP2;IL6;TMEM98;NOX4;PLXNB2;TGFBI;BTG3;COL18A1;PTPRU;CDKN1A;PPP1R13B;CXCL8;TGFB1I1;SUV39H1;AKR1B1;ADRA1D;PTPRJ;CXCL1;ING1;PPP1R9B;FLCN;MDK;CHMP1B;BCL7C;GPER1;BCL7B;NUP62;NCK2;DACT3;SPEG;EMILIN1;HRAS;NKX3-1;KLF10;PACRG;DUSP1;SPHK2;NRG1;NGF;WNT16;PSRC1;IRF1;CHMP6;CRYAB;TNFRSF21;CEBPA;TP53I13;THBS1;PTHLH;DNAJB2;SERTAD3;WNT11;ERBB3;FRZB;CCDC85B;PDPN;SH3BP4;ZNF503;MSX1;TP53I11;JAM2;E2F7;CDKN2D;TBX1;SEMA4D;NR1H2;TBX5;SOD2;TAF6
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),33/104,2.549784209270029e-06,0.0019637588051728,0,0,2.8966931359147248,37.30796453392693,SEMA5A;GRN;RAMP2;CXCL8;SERPINE1;TWIST1;HSPB1;PIK3CD;ETS1;FGF2;THBS1;HK2;MYDGF;RRAS;ZC3H12A;CYP1B1;HMOX1;ITGB8;EMILIN1;PAK4;XBP1;SPHK1;WNT5A;PSG1;VEGFB;VEGFC;RUNX1;VEGFA;SFRP2;ADM2;NINJ1;CHI3L1;ANGPTL4
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),26/75,4.735793280409993e-06,0.0031263001069677,0,0,3.3027630196386024,40.49306794173662,CEBPB;LRP5;GPS2;LRP3;ZFP36;CCDC85B;FRZB;GPER1;NOCT;ZC3H12A;E2F1;AKT1;TRPM4;WNT10B;XBP1;TGFB1;WNT5A;SIRT6;NR1D1;BMP2;IL6;SFRP2;ID2;LEP;GNB3;TRIB3
GO_Biological_Process_2023,Nervous System Development (GO:0007399),94/433,5.568833446273726e-06,0.0032166974194038,0,0,1.7396870305183625,21.04729902582059,SEMA5A;MESP1;DOC2A;LDB1;SLC2A1;CXCL1;VLDLR;FGF2;NRGN;IRF2BPL;EDNRB;CDH2;NAGLU;MDK;SMPD1;BOC;CHAC1;SOX4;DACT1;APC2;KIRREL3;EMX2;MAP1S;APLP1;PAX6;NRG1;THOC6;DNM3;SMO;ADGRB2;NINJ1;HOXB2;ZNF358;PAFAH1B3;SHANK3;NAIP;PRPS1;IGSF8;SHC3;NLGN2;C3ORF70;NTN5;NRXN2;WDR62;PTN;NPAS1;KALRN;DHX30;EFNB3;SCIN;ERBB3;DVL1;IGF2BP1;RAB29;SPOCK1;NPTX1;FARP1;ARNT2;MARCKSL1;EGR2;TGFB1;FZD5;BDNF;SIAH1;LIMK1;FZD9;RITA1;LSAMP;CRIM1;CABLES1;FUZ;INHBA;L1CAM;PCDHB11;PCDHB10;VAX2;CHERP;VEGFA;MARCKS;NFASC;PCDHB2;GDNF;ARTN;DLG4;PCDHB16;CSPG5;DCHS1;APBA1;MELTF;FGF13;PCDHB9;MDGA1;FGF11;SDK2
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),64/267,6.7129772460627175e-06,0.0034467408726728,0,0,1.9719501593740945,23.48882122600147,GSK3A;CXCL8;INPPL1;TNFAIP3;PTPRJ;FGF2;CYP26B1;HHEX;HEY1;CREB3L1;SMPD1;AKT1;DACT3;IL12A;EMILIN1;CHAC1;DACT1;NKX3-1;EGFL7;PTGIR;ARRDC1;IGFBP3;NRG1;MAPK8IP2;HIC1;DKK3;SIGIRR;SFRP4;MMP14;SFRP2;HGS;CARD16;TRIB1;MDFI;SLC27A4;NDRG4;NXN;MAZ;TWIST1;GPS2;THBS1;SLC9A3R1;SOCS1;ERBB3;FRZB;INPP5D;CCL5;ZBTB7A;SNCA;LYN;GDF15;BDNF;GPR108;RITA1;NR0B1;NR1D1;SULF1;SULF2;NR4A2;PTPRE;BMP2;BCL2;CALR;GRINA
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),84/379,7.565637715786659e-06,0.003496081188465,0,0,1.784512241054614,21.04277903847929,CDKN1C;BTG3;COL18A1;PTPRU;IFITM1;CDKN1A;CXCL8;TGFB1I1;AKR1B1;TNFAIP3;PTPRJ;ADRA1D;CXCL1;ING1;ETS1;FLCN;STK11;GPER1;NUP62;NCK2;CYP1B1;SPEG;IL12A;SOX9;PIM2;HRAS;SOX4;NKX3-1;KLF10;PTGIR;IGFBP3;WNT5A;NRG1;P3H3;NGF;GREM1;SFRP4;SFRP2;HGS;IRF1;ULK1;NUPR1;ATF5;TRIB1;CEBPA;NDRG4;NOTCH1;CTBP1;NLRC3;FOXO4;THBS1;PTHLH;DNAJB2;CYP27B1;SLC9A3R1;ADGRG1;SCIN;FRZB;ATG101;PDPN;E2F1;HMOX1;SH3BP4;ZNF503;TP53I11;E2F7;LYN;CDKN2D;TFAP2A;ZBTB17;TGFB2;TGFB1;FUZ;CDC6;INHBA;SMAD6;SOD2;TBX5;TBX3;CHERP;PARP10;BMP2;IL6;NOX4
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),52/205,8.909164024508211e-06,0.0037426588142956,0,0,2.1226901692839166,24.68355435361861,SEMA5A;CXCL8;YJEFN3;SERPINE1;HSPB1;PIK3CD;TNFAIP3;TSPAN12;ETS1;FGF2;HK2;MYDGF;HHEX;ZC3H12A;CYP1B1;ITGB8;EMILIN1;HTATIP2;SPHK1;WNT5A;PSG1;NRG1;RUNX1;SFRP2;COL4A2;HGS;NINJ1;CHI3L1;ANGPTL4;EPHA2;FOXC1;GRN;RAMP2;TWIST1;SEMA3E;FOXO4;THBS2;THBS1;RRAS;HMOX1;PAK4;XBP1;TGFB2;STAT1;VEGFB;VEGFC;SULF1;VEGFA;EFNA3;IL6;ADM2;LEP
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),20/54,1.910235028754209e-05,0.0067901508214409,0,0,3.656678300842768,39.73236641052317,CSF1;ZNF580;SERPINE1;VEGFB;NEDD9;VEGFC;PTN;THBS1;VEGFA;CREB3;F7;IL6;MDK;CCL5;CCR7;IL12A;LGALS9;CALR;GAS6;MAPK3
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),20/54,1.910235028754209e-05,0.0067901508214409,0,0,3.656678300842768,39.73236641052317,EDN1;PTGIR;NDRG4;TGFB1;STAT1;ELN;IGFBP3;TNFAIP3;THBS1;FOXP1;BMP2;IL6;NR4A3;CCL5;ID2;RBPMS2;AKT1;HMOX1;IL12A;TRIB1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),53/221,3.934978189637685e-05,0.0124056221463429,0,0,1.9693292183222613,19.974945895719458,SEMA5A;FAM89B;CSF1;TRADD;PIK3CD;MYLK;MDK;GPER1;CCR7;HRAS;SEMA6C;EDN1;MMP7;WNT5B;SPHK1;RHOD;F7;MMP14;SMO;TMSB15A;KIT;MYADM;PHPT1;EPHA2;HBEGF;LRRC15;GRN;CEMIP;CD151;NOTCH1;MAZ;TWIST2;PDGFA;TWIST1;NEDD9;SEMA3E;THBS1;MIEN1;CCL7;PODXL;CCL5;PDPN;STX4;XBP1;TGFB1;SEMA4D;ARHGEF39;SEMA4B;SOD2;VEGFA;BMP2;SNAI1;BCAR1
GO_Biological_Process_2023,Lysosomal Lumen Acidification (GO:0007042),10/18,4.02692776877612e-05,0.0124056221463429,0,0,7.754145638067772,78.47134686268498,TMEM199;CLN3;ATP6V0B;GRN;RNASEK;TCIRG1;TMEM9;ATP6V0C;CLN6;ATP6V1F
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065),5/5,5.20993602361889e-05,0.0150469464782143,0,0,86080.0,848951.7670692872,EFEMP2;GPER1;KIT;SOD2;ENG
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),61/270,7.116888363545062e-05,0.0193453771340833,0,0,1.8229032501796676,17.409555209842082,MTCH1;PRR7;TRADD;CTSS;FLCN;LGALS1;CTSK;SMPD1;GPER1;ZC3H12A;CYP1B1;EMILIN1;CTSD;PHLDA1;SOX4;PHLDA3;BOK;NKX3-1;TNFRSF12A;SPHK2;IGFBP3;DAPK3;PAWR;SCRIB;FOXL2;NRG1;DNM2;SFRP4;SFRP2;DDIT3;NUPR1;SQSTM1;RNF122;SLC27A4;GRN;USP27X;HTRA1;TFPT;SCIN;FRZB;E2F1;IGF2BP1;PMAIP1;BID;SNCA;TFAP2A;WNT10B;JUN;TGFB2;GADD45B;GADD45A;SIAH1;FZD9;TNFRSF10C;BMP2;IL6;BCL2;PANO1;MAP3K10;BAX;MAP3K11
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),18/50,7.622457837626727e-05,0.0195685431487072,0,0,3.4945770065075923,33.13497320350783,CEBPB;XBP1;LRP5;SIRT6;METRNL;PTGS2;FNDC5;ZFP36;BMP2;SFRP2;FRZB;NOCT;ID2;ZC3H12A;PIM1;AKT1;ZBTB7B;TRPM4
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),97/482,9.423641787435324e-05,0.0229192887893361,0,0,1.5781680916775818,14.629150834510014,FCMR;TFRC;SCX;IL27RA;FOXQ1;COMP;ARHGDIA;ZC3H12A;RPS6KA1;PIM1;PDK4;AKT1;PIM3;PIM2;SOX9;IER3;WNT5A;MAPK8IP2;ATAD3A;PRLR;THOC6;FKBP8;PPIF;CARD16;NUPR1;ATF5;NAIP;NOTCH1;MAZ;PSEN2;PRDX2;SOCS3;PRDX5;NUAK2;BAG1;TFAP2A;PLK3;PRELID1;XBP1;EGR3;CBX4;BDNF;PLK2;FZD9;SMAD6;TNFRSF10D;HIGD2A;NR4A2;IL6;GDNF;IL7;BCL3;BCL2;AVEN;HSPB1;FMN2;MTRNR2L8;PTMS;MYDGF;MDK;NUP62;MLST8;HTATIP2;GPX1;TSC22D1;SPHK1;NGF;GREM1;BIRC5;ANGPTL4;GAS6;CRYAB;BIRC3;GRN;LTK;IFI6;NDNF;SEMA3E;THBS1;CLN3;MIEN1;ERBB3;PDPN;CCL2;SNCA;CDKN2D;TBX1;SEMA4D;SOD2;TBX3;VEGFA;PINK1;KRT18;CLCF1;EVI2B;GRINA;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),11/23,9.98027847053175e-05,0.0230594334061636,0,0,5.68710181512201,52.391370356193946,LBX2;WNT5B;GDNF;SMO;MDK;LIF;PIK3CD;SIRT6;SOX9;FGF2;VEGFA
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),15/39,0.0001263329922984838,0.0277992741624425,0,0,3.880462260743951,34.83331616809398,BCAP31;EIF5A;SIAH1;BBC3;SLC9A3R1;VNN1;UBB;DDIT3;NCK2;PMAIP1;MSX1;NUPR1;BID;BOK;NKX3-1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),25/85,0.0001600916930910584,0.0296848580706072,0,0,2.590914582578229,22.64398154263765,SEMA5A;SCARB1;GRN;ITGB3;HSPB1;PIK3CD;ETS1;FGF2;THBS1;RRAS;TMSB4X;ZC3H12A;ATOH8;AKT1;MAP2K3;EDN1;TGFB1;ZNF580;WNT5A;PSG1;FOXP1;VEGFA;CALR;RIN2;BCAR1
GO_Biological_Process_2023,Iron Ion Transport (GO:0006826),11/24,0.0001611272561337843,0.0296848580706072,0,0,5.249327304502206,45.844034633292985,TFRC;REP15;TFR2;SLC41A2;SLC40A1;MELTF;MCOLN1;F3;SLC39A14;DNM2;RAB11B
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),9/17,0.000163136547940041,0.0296848580706072,0,0,6.9762162162162165,60.8390443861642,EGR2;BMP2;NOTCH1;TGFB1;MDK;CLCF1;ID2;PTN;ZNF365
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Differentiation (GO:2000738),9/17,0.000163136547940041,0.0296848580706072,0,0,6.9762162162162165,60.8390443861642,FOXC1;TGFB2;TACSTD2;HOXB4;SIRT6;PTN;SOX9;TBX5;RBM24
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),22/71,0.00016946878172298478,0.0296848580706072,0,0,2.7905983537513483,24.23032410756221,GABRB3;KIRREL3;FARP1;NLGN2;FZD5;BDNF;WNT5A;NRXN2;PCDHB11;HAPLN4;PCDHB10;DNM3;CDH2;PCDHB2;DVL1;PCDHB16;RAB29;PLXNB2;FGF13;SHANK3;PCDHB9;SDK2
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),23/76,0.00018067880085870136,0.0296848580706072,0,0,2.697607511634423,23.25011179281921,WNT10B;FZD2;WNT5B;FZD5;NXN;FZD7;WNT5A;SIAH1;LRP5;FZD9;FZD8;WNT16;NR4A2;SFRP4;SFRP2;WNT11;FRZB;DVL1;PLCG2;CPE;CD24;WNT3;BCL9L
GO_Biological_Process_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),13/32,0.0001858282420913475,0.0296848580706072,0,0,4.246253490094778,36.47823780037548,NOTCH1;TNFAIP6;SEMA4D;LRP5;TWIST2;CRIM1;TWIST1;SMAD6;HDAC9;GREM1;NOCT;SOX9;TRPM4
GO_Biological_Process_2023,Synapse Organization (GO:0050808),34/131,0.0001862932014818462,0.0296848580706072,0,0,2.1819906279287724,18.739347414304195,NLGN2;TNC;LRP4;NRXN2;ARHGAP39;SEMA3E;ELFN1;CDH2;DVL1;RAB29;SDF4;PPFIA4;PPFIA3;SNCA;KIRREL3;NTNG1;FARP1;FZD5;BDNF;CHCHD10;L1CAM;PCDHB11;PCDHB10;DNM3;LRFN4;PCDHB2;PTK7;DOK7;PCDHB16;AGRN;PCDHB9;PDZRN3;SHANK3;SDK2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),102/525,0.0002504380490816239,0.0385758074935394,0,0,1.5098344095916565,12.5199983302181,SEMA5A;TFRC;WWC1;RTKN2;FGF2;LGALS1;PIM2;LGALS9;SOX9;WNT5A;MUL1;JMJD8;RUNDC3A;FRMD6;DOK3;DOK5;DDIT3;DOK6;CARD16;NUPR1;MAZ;PDGFA;ADRB2;SLC9A3R1;SHARPIN;PLCG2;HMOX1;PMAIP1;LYN;TGFB2;TGFB1;RBPMS;PLK2;SIAH1;LIF;BST2;BMP2;IL6;CORO7;BCAR3;DDR1;TRADD;PIK3CD;SECTM1;ADRA1D;PTPRJ;SPATC1L;LITAF;BBC3;TRIM8;MYDGF;FLCN;GPER1;NUP62;MLST8;CCR7;HRAS;BOK;NKX3-1;IL11;GPR37;KSR1;RIPK2;SPHK2;SPHK1;WNT16;F7;GPRC5B;PTP4A3;KIT;CHI3L1;TNFRSF25;GAS6;HCST;ENG;HBEGF;BIRC3;TLR2;SEMA3E;THBS1;WNT11;ERBB3;CCL5;BID;EXTL3;BRD4;SH2B1;TBX1;BCAP31;SEMA4D;GDF15;CARD9;LAPTM5;MIB2;VEGFA;POMC;PINK1;TNIP2;LEP;TAOK2;BAX;LIMS1
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),42/176,0.00026536281610932834,0.0395561797819743,0,0,1.952611123812012,16.07860554508321,COL18A1;COL13A1;ELN;LOXL3;PLOD3;SCX;DPT;FURIN;NDNF;ADAMTS10;CTSS;LOXL2;ADAMTS4;ADAMTS5;MMP24;FLRT2;CREB3L1;CTSK;CYP1B1;SLC39A8;HMCN1;ADAMTS6;POSTN;TGFB2;TGFB1;MMP7;MMP1;LUM;MMP2;APLP1;COL23A1;MMP3;P3H4;MMP10;GREM1;MMP12;MMP14;COL4A2;MMP15;MMP23B;TGFBI;GAS6
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),5/6,0.00027639474276999987,0.0399131283231302,0,0,30.973371716444763,253.78591143788236,HDAC5;MESP1;NRG1;HDAC9;RBM24
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),59/272,0.0002946127533865174,0.0412547131333059,0,0,1.7283490545720808,14.051216425687036,SEMA5A;FAM89B;CSF1;TRADD;PIK3CD;MYLK;SYDE1;GLIPR2;MDK;GPER1;SOX9;HRAS;SEMA6C;EDN1;MMP7;WNT5B;SPHK1;RHOD;F7;MMP14;SMO;TMSB15A;KIT;MYADM;ARHGEF2;PFN1;EPHA2;HBEGF;LRRC15;GRN;CEMIP;CD151;NOTCH1;MAZ;TWIST2;PDGFA;TWIST1;NEDD9;SEMA3E;THBS1;MIEN1;CCL7;PODXL;CCL5;PDPN;PLCG2;STX4;XBP1;TGFB2;DMTN;TGFB1;SEMA4D;ARHGEF39;SEMA4B;SOD2;VEGFA;BMP2;SNAI1;BCAR1
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),54/245,0.00034458692019265734,0.0468334164179491,0,0,1.763132155802313,14.057742168790664,MTCH1;PRR7;TRADD;FLCN;LGALS1;SMPD1;GPER1;CYP1B1;EMILIN1;CTSD;PHLDA1;SOX4;HTATIP2;PHLDA3;BOK;TNFRSF12A;SPHK2;IGFBP3;DAPK3;PAWR;SCRIB;FOXL2;NRG1;DNM2;SFRP4;SFRP2;SQSTM1;RNF122;SLC27A4;USP27X;HTRA1;TFPT;SCIN;FRZB;E2F1;IGF2BP1;PMAIP1;BID;SNCA;WNT10B;JUN;GADD45B;GADD45A;SIAH1;FZD9;LAPTM5;TNFRSF10C;BMP2;IL6;BCL2;PANO1;MAP3K10;BAX;MAP3K11
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),167/938,0.00037828404809346736,0.0469135230579764,0,0,1.361106939709284,10.725339200288095,CRTC2;EHF;PWWP2B;SCX;NRL;ETS1;ELK1;FGF2;RPS6KA4;ZMIZ1;ZC3H12A;NAMPT;RPS6KA1;SOX9;PITX2;IER5;JUNB;IER2;SOX4;FOXH1;WNT5A;PSG1;PTOV1;HNF1A;SOX12;EBF4;HCFC1;JMJD6;RUNX1;SFRP2;TFR2;DDIT3;HOXB4;HOXB2;FIZ1;ATF5;MZF1;SQSTM1;ZFPM1;ATF3;NOTCH1;BEX1;EPAS1;MEPCE;STXBP2;TWIST1;FOXO4;SLC9A1;CYP27B1;SBNO2;PCBP1;DVL1;HIVEP1;BCL9L;TFAP2A;ZBTB17;EGR1;JUN;EGR2;XBP1;TFAP2C;JUND;TGFB1;FOXF2;FZD5;FOXF1;LIF;MICAL2;SMAD9;NR1D2;INHBA;NR1D1;POU2F2;NFKB2;FOSL2;NFKBIA;NR4A2;NR4A1;BMP2;IL6;NR4A3;GDNF;BCL3;MAFF;SP6;MELTF;MEIS3P1;CSRNP1;MESP1;LDB1;ELL;PTPRN;AKR1B1;LITAF;MED18;PTMS;IRF2BPL;MYDGF;FLCN;HHEX;DBP;HEY1;MED10;GPER1;NCK2;MYBL2;HRAS;NKX3-1;PELP1;HTATIP2;EIF5A;KDM6B;KLF10;IL11;EDN1;RIPK2;TFEB;PAX6;FOS;ETV4;MMP12;GREM1;CREB3;TOX2;IRF3;IRF1;ARHGEF2;ENG;TLR2;CEBPA;HDAC5;FOXC1;CEBPB;WBP2;SRF;LRP5;GPS2;MOSPD1;RELB;MAPK7;HSF1;ATOH8;E2F1;ZNF746;E2F2;E2F7;E2F8;BRD4;MAPK3;TBX1;ARNT2;STAT1;TAF10;NR1H2;IRX3;TBX5;USF2;TBX3;KLF2;VEGFA;POMC;KLF7;KLF5;TNIP2;TAF6;AGRN;SSBP4
GO_Biological_Process_2023,Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924),13/34,0.00037868248579205695,0.0469135230579764,0,0,3.8414015913113713,30.265682768985133,MAP2K3;FOXC1;RAMP2;NOTCH1;EGR3;SPHK1;VEGFB;HSPB1;VEGFC;VEGFA;NR4A1;MAPKAPK2;GAS1
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),11/26,0.00038160579498092704,0.0469135230579764,0,0,4.548888087510518,35.804855068521185,SEMA5A;IL11;RAMP2;MAPK7;TNIP2;SERPINE1;TNFAIP3;NDNF;GAS6;ICAM1;PAK4
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),86/434,0.0003857853010610483,0.0469135230579764,0,0,1.545044008759149,12.144400586232624,SEMA5A;PTPRU;IFITM1;CSF1;FAM89B;LDB1;TRADD;SERPINE1;TNC;PIK3CD;PTPRJ;ING1;FGF2;MYLK;FLCN;MDK;TMSB4X;GPER1;AKT1;CYP1B1;EMILIN1;PHACTR1;PLXNC1;HRAS;SEMA6C;EDN1;MMP7;WNT5B;SPHK1;TPM1;RHOD;F7;MMP14;FRMD5;SFRP2;SMO;TMSB15A;KIT;MYADM;SGK1;ENG;HBEGF;EPHA2;BEX4;LRRC15;GRN;CEMIP;CD151;NOTCH1;MAZ;TWIST2;PDGFA;STC1;TWIST1;NEDD9;PRR5L;SEMA3E;THBS1;CLN3;MIEN1;WNT11;CCL7;PODXL;CCL5;PDPN;STX4;ARSB;NTNG1;XBP1;TGFB1;SEMA4D;SEMA4B;ARHGEF39;OSGIN1;FUZ;SULF1;TBX5;SOD2;VEGFA;SMAD7;BST2;BMP2;SNAI1;PLXNB2;AMOTL2;BCAR1
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Membrane Permeability (GO:0035794),6/9,0.00041626347174885086,0.0471257999064994,0,0,12.39236861051116,96.46457849045836,HEBP2;GSK3A;PPIF;CHCHD10;ZNF205;BOK
GO_Biological_Process_2023,Transferrin Transport (GO:0033572),6/9,0.00041626347174885086,0.0471257999064994,0,0,12.39236861051116,96.46457849045836,TFRC;REP15;TFR2;MCOLN1;DNM2;RAB11B
GO_Biological_Process_2023,Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640),7/12,0.0004181254698477552,0.0471257999064994,0,0,8.676773496579042,67.50294642710142,F7;SLC9A3R1;NDRG4;PTGIR;HGS;PTPRJ;SNCA
